Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:17,0.027,12.587,27.75,349.289,0
2026-07-08 23:00:17,0.028,12.587,25.5,320.969,0
2026-07-08 23:00:17,0.028,12.587,25.5,320.969,0
2026-07-08 23:00:17,0.028,12.587,25.5,320.969,1
2026-07-08 23:00:17,0.031,12.587,31.9,401.525,1
2026-07-08 23:00:17,0.031,12.587,31.9,401.525,1
2026-07-08 23:00:17,0.065,12.587,25.42,319.962,1
2026-07-08 23:00:18,0.065,12.587,25.42,319.962,1
2026-07-08 23:00:18,0.065,12.587,25.42,319.962,1
2026-07-08 23:00:18,0.411,12.587,32.57,409.959,1
2026-07-08 23:00:18,0.411,12.587,32.57,409.959,1
2026-07-08 23:00:18,0.679,12.587,25.5,320.969,1
2026-07-08 23:00:18,0.679,12.587,25.5,320.969,1
2026-07-08 23:00:18,0.679,12.587,25.5,320.969,1
2026-07-08 23:00:18,0.812,12.587,35.06,441.3,1
2026-07-08 23:00:18,0.812,12.587,35.06,441.3,1
2026-07-08 23:00:18,0.881,12.587,25.42,319.962,1
2026-07-08 23:00:19,0.881,12.587,25.42,319.962,1
2026-07-08 23:00:19,0.881,12.587,25.42,319.962,1
2026-07-08 23:00:19,0.918,12.587,29.91,376.477,1
2026-07-08 23:00:19,0.918,12.587,29.91,376.477,1
2026-07-08 23:00:19,0.937,12.587,25.5,320.969,1
2026-07-08 23:00:19,0.937,12.587,25.5,320.969,1
2026-07-08 23:00:19,0.937,12.587,25.5,320.969,1
2026-07-08 23:00:19,0.947,12.587,33.9,426.699,1
2026-07-08 23:00:19,0.947,12.587,33.9,426.699,1
2026-07-08 23:00:19,0.954,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.954,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.954,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.962,12.587,34.64,436.014,1
2026-07-08 23:00:20,0.962,12.587,34.64,436.014,1
2026-07-08 23:00:20,0.967,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.967,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.967,12.587,25.42,319.962,1
2026-07-08 23:00:20,0.972,12.587,32.07,403.665,1
2026-07-08 23:00:20,0.972,12.587,32.07,403.665,1
2026-07-08 23:00:20,0.977,12.587,25.67,323.108,1
2026-07-08 23:00:21,0.977,12.587,25.67,323.108,1
2026-07-08 23:00:21,0.977,12.587,25.67,323.108,1
2026-07-08 23:00:21,0.983,12.587,35.47,446.461,1
2026-07-08 23:00:21,0.983,12.587,35.47,446.461,1
2026-07-08 23:00:21,0.987,12.587,25.42,319.962,1
2026-07-08 23:00:21,0.987,12.587,25.42,319.962,1
2026-07-08 23:00:21,0.987,12.587,25.42,319.962,1
2026-07-08 23:00:21,0.989,12.587,35.14,442.307,1
2026-07-08 23:00:23,0.989,12.587,35.14,442.307,1
2026-07-08 23:00:23,0.989,12.587,25.92,326.255,1
2026-07-08 23:00:23,0.989,12.587,25.92,326.255,1
2026-07-08 23:00:23,0.989,12.587,25.92,326.255,1
2026-07-08 23:00:23,0.991,12.587,31.9,401.525,1
2026-07-08 23:00:23,0.991,12.587,31.9,401.525,1
2026-07-08 23:00:24,0.991,12.587,26.0,327.262,1
2026-07-08 23:00:24,0.991,12.587,26.0,327.262,1
2026-07-08 23:00:24,0.991,12.587,26.0,327.262,1
2026-07-08 23:00:24,0.989,12.587,26.0,327.262,1
2026-07-08 23:00:24,0.989,12.587,26.0,327.262,1
2026-07-08 23:00:24,0.989,12.587,29.99,377.484,1
2026-07-08 23:00:24,0.989,12.587,29.99,377.484,1
2026-07-08 23:00:24,0.989,12.587,29.99,377.484,1
2026-07-08 23:00:24,0.989,12.587,27.0,339.849,1
2026-07-08 23:00:24,0.989,12.587,27.0,339.849,1
2026-07-08 23:00:25,0.989,12.587,25.75,324.115,1
2026-07-08 23:00:25,0.989,12.587,25.75,324.115,1
2026-07-08 23:00:25,0.989,12.587,25.75,324.115,1
2026-07-08 23:00:25,0.987,12.587,29.33,369.177,1
2026-07-08 23:00:25,0.987,12.587,29.33,369.177,1
2026-07-08 23:00:25,0.985,12.587,29.33,369.177,1
2026-07-08 23:00:25,0.985,12.587,29.33,369.177,1
2026-07-08 23:00:25,0.985,12.587,29.33,369.177,1
2026-07-08 23:00:25,0.983,12.587,25.75,324.115,1
2026-07-08 23:00:25,0.983,12.587,25.75,324.115,1
2026-07-08 23:00:26,0.983,12.587,29.82,375.344,1
2026-07-08 23:00:26,0.983,12.587,29.82,375.344,1
2026-07-08 23:00:26,0.983,12.587,29.82,375.344,1
2026-07-08 23:00:26,0.981,12.587,25.75,324.115,1
2026-07-08 23:00:26,0.981,12.587,25.75,324.115,1
2026-07-08 23:00:26,0.979,12.587,35.06,441.3,1
2026-07-08 23:00:26,0.979,12.587,35.06,441.3,1
2026-07-08 23:00:26,0.979,12.587,35.06,441.3,1
2026-07-08 23:00:26,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:26,0.979,12.587,25.75,324.115,1
2026-07-08 23:00:27,0.98,12.587,30.82,387.931,1
2026-07-08 23:00:27,0.98,12.587,30.82,387.931,1
2026-07-08 23:00:27,0.98,12.587,30.82,387.931,1
2026-07-08 23:00:27,0.979,12.587,25.84,325.248,1
2026-07-08 23:00:27,0.979,12.587,25.84,325.248,1
2026-07-08 23:00:27,0.977,12.587,34.73,437.147,1
2026-07-08 23:00:27,0.977,12.587,34.73,437.147,1
2026-07-08 23:00:27,0.977,12.587,34.73,437.147,1
2026-07-08 23:00:27,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:27,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:28,0.976,12.587,34.64,436.014,1
2026-07-08 23:00:28,0.976,12.587,34.64,436.014,1
2026-07-08 23:00:28,0.976,12.587,34.64,436.014,1
2026-07-08 23:00:28,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:28,0.976,12.587,25.67,323.108,1
2026-07-08 23:00:28,0.975,12.587,31.65,398.379,1
2026-07-08 23:00:28,0.975,12.587,31.65,398.379,1
2026-07-08 23:00:28,0.976,12.587,25.5,320.969,1
2026-07-08 23:00:28,0.976,12.587,25.5,320.969,1
2026-07-08 23:00:29,0.976,12.587,25.5,320.969,1
2026-07-08 23:00:29,0.978,12.587,35.64,448.601,1
