Timestamp,Vz(m/s),Voltage(V),Current(A),Power(W),TargetVz(m/s)
2026-06-18 16:38:49,1.002,12.587,29.66,373.33,1.0
2026-06-18 16:38:49,1.002,12.587,29.66,373.33,1.0
2026-06-18 16:38:49,1.002,12.587,29.66,373.33,1.0
2026-06-18 16:38:49,1.039,12.587,29.16,367.037,1.0
2026-06-18 16:38:49,1.039,12.587,29.16,367.037,1.0
2026-06-18 16:38:49,1.037,12.587,28.74,361.75,1.0
2026-06-18 16:38:49,1.037,12.587,28.74,361.75,1.0
2026-06-18 16:38:50,1.037,12.587,28.74,361.75,1.0
2026-06-18 16:38:50,1.019,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,1.019,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.999,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.999,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.999,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.983,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.983,12.587,28.66,360.743,1.0
2026-06-18 16:38:50,0.974,12.587,28.74,361.75,1.0
2026-06-18 16:38:50,0.974,12.587,28.74,361.75,1.0
2026-06-18 16:38:51,0.974,12.587,28.74,361.75,1.0
2026-06-18 16:38:51,0.969,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.969,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.968,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.968,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.968,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.97,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.97,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.973,12.587,28.83,362.883,1.0
2026-06-18 16:38:51,0.973,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.973,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.975,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.975,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:52,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:53,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:54,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.978,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:55,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.976,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:56,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.977,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.979,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.98,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.98,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.982,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.982,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.982,12.587,28.83,362.883,1.0
2026-06-18 16:38:57,0.983,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.983,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.984,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.984,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.984,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.985,12.587,28.83,362.883,1.0
2026-06-18 16:38:58,0.985,12.587,28.83,362.883,1.5
2026-06-18 16:38:58,0.99,12.587,28.83,362.883,1.5
2026-06-18 16:38:58,0.99,12.587,28.83,362.883,1.5
2026-06-18 16:38:58,0.99,12.587,28.83,362.883,1.5
2026-06-18 16:38:58,1.138,12.587,31.49,396.365,1.5
2026-06-18 16:38:59,1.138,12.587,31.49,396.365,1.5
2026-06-18 16:38:59,1.359,12.587,31.57,397.372,1.5
2026-06-18 16:38:59,1.359,12.587,31.57,397.372,1.5
2026-06-18 16:38:59,1.359,12.587,31.57,397.372,1.5
2026-06-18 16:38:59,1.485,12.587,30.24,380.631,1.5
2026-06-18 16:38:59,1.485,12.587,30.24,380.631,1.5
2026-06-18 16:38:59,1.531,12.587,29.74,374.337,1.5
2026-06-18 16:38:59,1.531,12.587,29.74,374.337,1.5
2026-06-18 16:38:59,1.531,12.587,29.74,374.337,1.5
2026-06-18 16:38:59,1.533,12.587,29.24,368.044,1.5
2026-06-18 16:39:00,1.533,12.587,29.24,368.044,1.5
2026-06-18 16:39:00,1.515,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.515,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.515,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.494,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.494,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.478,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.478,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.478,12.587,29.08,366.03,1.5
2026-06-18 16:39:00,1.468,12.587,29.16,367.037,1.5
2026-06-18 16:39:01,1.468,12.587,29.16,367.037,1.5
2026-06-18 16:39:01,1.463,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.463,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.463,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.462,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.462,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.461,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.461,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.461,12.587,29.24,368.044,1.5
2026-06-18 16:39:01,1.463,12.587,29.33,369.177,1.5
2026-06-18 16:39:02,1.463,12.587,29.33,369.177,1.5
2026-06-18 16:39:02,1.464,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.464,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.464,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.466,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.466,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.468,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.468,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.468,12.587,29.24,368.044,1.5
2026-06-18 16:39:02,1.468,12.587,29.24,368.044,1.5
2026-06-18 16:39:03,1.468,12.587,29.24,368.044,1.5
2026-06-18 16:39:03,1.469,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.469,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.469,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.471,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.471,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.473,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.473,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.473,12.587,29.33,369.177,1.5
2026-06-18 16:39:03,1.474,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.474,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.475,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.475,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.475,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.476,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.476,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.477,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.477,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.477,12.587,29.33,369.177,1.5
2026-06-18 16:39:04,1.477,12.587,29.24,368.044,1.5
2026-06-18 16:39:05,1.477,12.587,29.24,368.044,1.5
2026-06-18 16:39:05,1.545,12.587,29.99,377.484,1.5
2026-06-18 16:39:05,1.545,12.587,29.99,377.484,1.5
2026-06-18 16:39:05,1.545,12.587,29.99,377.484,1.5
2026-06-18 16:39:05,1.541,12.587,29.08,366.03,1.5
2026-06-18 16:39:05,1.541,12.587,29.08,366.03,1.5
2026-06-18 16:39:05,1.507,12.587,28.91,363.89,1.5
2026-06-18 16:39:05,1.507,12.587,28.91,363.89,1.5
2026-06-18 16:39:05,1.507,12.587,28.91,363.89,1.5
2026-06-18 16:39:05,1.473,12.587,28.91,363.89,1.5
2026-06-18 16:39:06,1.473,12.587,28.91,363.89,1.5
2026-06-18 16:39:06,1.45,12.587,29.08,366.03,1.5
2026-06-18 16:39:06,1.45,12.587,29.08,366.03,1.5
2026-06-18 16:39:06,1.45,12.587,29.08,366.03,1.5
2026-06-18 16:39:06,1.44,12.587,29.16,367.037,1.5
2026-06-18 16:39:06,1.44,12.587,29.16,367.037,1.5
2026-06-18 16:39:06,1.441,12.587,29.24,368.044,1.5
2026-06-18 16:39:06,1.441,12.587,29.24,368.044,1.5
2026-06-18 16:39:06,1.441,12.587,29.24,368.044,1.5
2026-06-18 16:39:06,1.447,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.447,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.453,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.453,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.453,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.459,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.459,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.465,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.465,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.465,12.587,29.33,369.177,1.5
2026-06-18 16:39:07,1.471,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.471,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.475,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.475,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.478,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.478,12.587,29.33,369.177,1.5
2026-06-18 16:39:08,1.478,12.587,29.33,369.177,2.0
2026-06-18 16:39:08,1.479,12.587,29.33,369.177,2.0
2026-06-18 16:39:08,1.479,12.587,29.33,369.177,2.0
2026-06-18 16:39:08,1.592,12.587,31.82,400.518,2.0
2026-06-18 16:39:08,1.592,12.587,31.82,400.518,2.0
2026-06-18 16:39:09,1.592,12.587,31.82,400.518,2.0
2026-06-18 16:39:09,1.821,12.587,32.23,405.679,2.0
2026-06-18 16:39:09,1.821,12.587,32.23,405.679,2.0
2026-06-18 16:39:09,1.96,12.587,30.9,388.938,2.0
2026-06-18 16:39:09,1.96,12.587,30.9,388.938,2.0
2026-06-18 16:39:09,1.96,12.587,30.9,388.938,2.0
2026-06-18 16:39:09,2.016,12.587,30.32,381.638,2.0
2026-06-18 16:39:09,2.016,12.587,30.32,381.638,2.0
2026-06-18 16:39:09,2.024,12.587,29.82,375.344,2.0
2026-06-18 16:39:09,2.024,12.587,29.82,375.344,2.0
2026-06-18 16:39:10,2.024,12.587,29.82,375.344,2.0
2026-06-18 16:39:10,2.011,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,2.011,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.993,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.993,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.993,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.978,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.978,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.969,12.587,29.66,373.33,2.0
2026-06-18 16:39:10,1.969,12.587,29.66,373.33,2.0
2026-06-18 16:39:11,1.969,12.587,29.66,373.33,2.0
2026-06-18 16:39:11,1.964,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.964,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.96,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.96,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.96,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.959,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.959,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.959,12.587,29.74,374.337,2.0
2026-06-18 16:39:11,1.959,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.959,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.958,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.958,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.958,12.587,29.82,375.344,2.0
2026-06-18 16:39:12,1.958,12.587,29.82,375.344,2.0
2026-06-18 16:39:12,1.958,12.587,29.82,375.344,2.0
2026-06-18 16:39:12,1.96,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.96,12.587,29.74,374.337,2.0
2026-06-18 16:39:12,1.963,12.587,29.82,375.344,2.0
2026-06-18 16:39:12,1.963,12.587,29.82,375.344,2.0
2026-06-18 16:39:13,1.963,12.587,29.82,375.344,2.0
2026-06-18 16:39:13,1.964,12.587,29.74,374.337,2.0
2026-06-18 16:39:13,1.964,12.587,29.74,374.337,2.0
2026-06-18 16:39:13,1.965,12.587,29.74,374.337,2.0
2026-06-18 16:39:13,1.965,12.587,29.74,374.337,2.0
2026-06-18 16:39:13,1.965,12.587,29.74,374.337,2.0
2026-06-18 16:39:13,1.966,12.587,29.82,375.344,2.0
